date,crop,market,price
2024-12-01,cardamom,Kochi,127206
2024-12-01,cardamom,Chennai,113329
2024-12-01,cardamom,Ludhiana,113329
2024-12-01,banana,Delhi,2431
2024-12-01,banana,Kochi,2382
2024-12-01,banana,Chennai,2382
2024-12-01,banana,Ludhiana,2382
2024-12-01,tapioca,Delhi,1755
2024-12-01,tapioca,Kochi,1720
2024-12-01,tapioca,Chennai,1720
2024-12-01,tapioca,Ludhiana,1720
2024-12-01,turmeric,Delhi,7293
2024-12-01,turmeric,Kochi,7147
2024-12-01,turmeric,Chennai,7658
2024-12-01,turmeric,Ludhiana,7147
