date,crop,market,production_tons,price_per_ton,farm_count
2023-10-31,tapioca,Ludhiana,187,3539.61,21
2023-11-30,tapioca,Ludhiana,166,3700.03,14
2023-12-31,tapioca,Ludhiana,129,4141.85,20
2021-01-31,tapioca,Mumbai,142,2941.22,25
2021-02-28,tapioca,Mumbai,194,3063.74,23
2021-03-31,tapioca,Mumbai,184,3255.35,10
2021-04-30,tapioca,Mumbai,125,3689.65,22
2021-05-31,tapioca,Mumbai,140,3301.72,29
2021-06-30,tapioca,Mumbai,198,3271.1,19
2021-07-31,tapioca,Mumbai,137,3081.39,19
2021-08-31,tapioca,Mumbai,187,3012.02,18
2021-09-30,tapioca,Mumbai,110,2571.21,22
2021-10-31,tapioca,Mumbai,128,2806.79,12
2021-11-30,tapioca,Mumbai,159,2823.62,27
2021-12-31,tapioca,Mumbai,166,3233.5,29
2022-01-31,tapioca,Mumbai,164,3387.88,11
2022-02-28,tapioca,Mumbai,160,3918.34,26
2022-03-31,tapioca,Mumbai,118,3860.43,28
2022-04-30,tapioca,Mumbai,145,3759.12,22
2022-05-31,tapioca,Mumbai,148,3843.23,22
2022-06-30,tapioca,Mumbai,121,3710.46,10
2022-07-31,tapioca,Mumbai,177,3621.65,11
2022-08-31,tapioca,Mumbai,156,3202.05,10
2022-09-30,tapioca,Mumbai,113,3120.81,14
2022-10-31,tapioca,Mumbai,143,3395.53,12
2022-11-30,tapioca,Mumbai,115,3351.37,16
2022-12-31,tapioca,Mumbai,196,3753.54,22
2023-01-31,tapioca,Mumbai,176,4063.39,27
2023-02-28,tapioca,Mumbai,111,4359.1,16
2023-03-31,tapioca,Mumbai,154,4409.78,10
2023-04-30,tapioca,Mumbai,150,4399.21,14
2023-05-31,tapioca,Mumbai,138,4402.38,26
2023-06-30,tapioca,Mumbai,132,4073.08,17
2023-07-31,tapioca,Mumbai,132,3807.78,24
2023-08-31,tapioca,Mumbai,128,3909.06,29
2023-09-30,tapioca,Mumbai,168,3795.74,13
2023-10-31,tapioca,Mumbai,169,4025.74,11
2023-11-30,tapioca,Mumbai,130,4154.09,14
2023-12-31,tapioca,Mumbai,179,4248.19,10
2021-01-31,tapioca,Bangalore,119,2587.86,20
2021-02-28,tapioca,Bangalore,192,2732.07,17
2021-03-31,tapioca,Bangalore,169,3097.25,15
2021-04-30,tapioca,Bangalore,116,3020.21,11
2021-05-31,tapioca,Bangalore,188,3139.78,28
2021-06-30,tapioca,Bangalore,167,2898.44,29
2021-07-31,tapioca,Bangalore,193,2581.21,29
2021-08-31,tapioca,Bangalore,183,2531.77,23
2021-09-30,tapioca,Bangalore,102,2379.65,10
2021-10-31,tapioca,Bangalore,186,2235.97,19
2021-11-30,tapioca,Bangalore,150,2326.29,25
2021-12-31,tapioca,Bangalore,181,2780.51,13
2022-01-31,tapioca,Bangalore,125,3265.39,20
2022-02-28,tapioca,Bangalore,155,3418.21,25
2022-03-31,tapioca,Bangalore,199,3508.7,29
2022-04-30,tapioca,Bangalore,163,3738.51,10
2022-05-31,tapioca,Bangalore,107,3637.83,25
2022-06-30,tapioca,Bangalore,180,3488.75,28
2022-07-31,tapioca,Bangalore,194,3206.8,18
2022-08-31,tapioca,Bangalore,136,3041.48,18
2022-09-30,tapioca,Bangalore,196,2942.79,18
2022-10-31,tapioca,Bangalore,126,2876.72,26
2022-11-30,tapioca,Bangalore,144,2950.16,21
2022-12-31,tapioca,Bangalore,103,3344.32,22
2023-01-31,tapioca,Bangalore,185,3814.75,17
2023-02-28,tapioca,Bangalore,189,3924.24,25
2023-03-31,tapioca,Bangalore,195,4095.21,27
2023-04-30,tapioca,Bangalore,187,4000.33,10
2023-05-31,tapioca,Bangalore,198,3938.78,10
2023-06-30,tapioca,Bangalore,136,3786.77,21
2023-07-31,tapioca,Bangalore,195,3618.03,15
2023-08-31,tapioca,Bangalore,170,3365.42,18
2023-09-30,tapioca,Bangalore,132,3319.08,14
2023-10-31,tapioca,Bangalore,130,3558.21,25
2023-11-30,tapioca,Bangalore,154,3733.22,27
2023-12-31,tapioca,Bangalore,111,4044.87,26
2021-01-31,turmeric,Chennai,122,9900.17,14
2021-02-28,turmeric,Chennai,126,10351.19,14
2021-03-31,turmeric,Chennai,153,10612.36,26
2021-04-30,turmeric,Chennai,109,10645.21,18
2021-05-31,turmeric,Chennai,188,10703.98,15
2021-06-30,turmeric,Chennai,176,10309.49,28
2021-07-31,turmeric,Chennai,115,10259.12,25
2021-08-31,turmeric,Chennai,140,9889.08,11
2021-09-30,turmeric,Chennai,197,9771.69,19
2021-10-31,turmeric,Chennai,154,9827.15,25
2021-11-30,turmeric,Chennai,160,9943.45,14
2021-12-31,turmeric,Chennai,185,10240.94,24
2022-01-31,turmeric,Chennai,180,10582.15,22
2022-02-28,turmeric,Chennai,186,10969.83,22
2022-03-31,turmeric,Chennai,199,11043.41,22
2022-04-30,turmeric,Chennai,148,10971.76,24
2022-05-31,turmeric,Chennai,172,11161.12,23
2022-06-30,turmeric,Chennai,151,10777.88,17
2022-07-31,turmeric,Chennai,101,10632.54,20
2022-08-31,turmeric,Chennai,195,10497.54,27
2022-09-30,turmeric,Chennai,149,10389.64,13
2022-10-31,turmeric,Chennai,185,10533.89,19
2022-11-30,turmeric,Chennai,142,10661.79,10
2022-12-31,turmeric,Chennai,176,10810.3,14
2023-01-31,turmeric,Chennai,107,11422.12,22
2023-02-28,turmeric,Chennai,158,11481.78,10
2023-03-31,turmeric,Chennai,164,11595.03,17
2023-04-30,turmeric,Chennai,180,11713.3,12
2023-05-31,turmeric,Chennai,111,11518.84,12
2023-06-30,turmeric,Chennai,103,11327.6,16
2023-07-31,turmeric,Chennai,176,11317.99,13
2023-08-31,turmeric,Chennai,194,10883.77,12
2023-09-30,turmeric,Chennai,140,10840.16,24
2023-10-31,turmeric,Chennai,106,10985.65,17
2023-11-30,turmeric,Chennai,186,11307.84,12
2023-12-31,turmeric,Chennai,187,11349.35,16
2021-01-31,turmeric,Delhi,180,10922.82,10
2021-02-28,turmeric,Delhi,154,11246.15,13
2021-03-31,turmeric,Delhi,150,11671.76,21
2021-04-30,turmeric,Delhi,159,11708.48,18
2021-05-31,turmeric,Delhi,107,11749.36,13
2021-06-30,turmeric,Delhi,185,11478.08,18
2021-07-31,turmeric,Delhi,167,11111.07,15
2021-08-31,turmeric,Delhi,174,11028.47,10
2021-09-30,turmeric,Delhi,171,11003.29,19
2021-10-31,turmeric,Delhi,108,10876.97,23
2021-11-30,turmeric,Delhi,189,11009.01,27
2021-12-31,turmeric,Delhi,101,11344.13,15
2022-01-31,turmeric,Delhi,179,11547.61,27
2022-02-28,turmeric,Delhi,194,11915.66,29
2022-03-31,turmeric,Delhi,169,12081.88,25
2022-04-30,turmeric,Delhi,184,12081.28,24
2022-05-31,turmeric,Delhi,189,12145.19,25
2022-06-30,turmeric,Delhi,158,11926.19,17
2022-07-31,turmeric,Delhi,118,11603.04,22
2022-08-31,turmeric,Delhi,127,11451.39,20
2022-09-30,turmeric,Delhi,171,11342.55,16
2022-10-31,turmeric,Delhi,113,11360.61,26
2022-11-30,turmeric,Delhi,123,11444.06,27
2022-12-31,turmeric,Delhi,143,11848.05,28
2023-01-31,turmeric,Delhi,155,12141.86,22
2023-02-28,turmeric,Delhi,189,12473.83,24
2023-03-31,turmeric,Delhi,194,12653.83,10
2023-04-30,turmeric,Delhi,150,12536.69,25
2023-05-31,turmeric,Delhi,131,12531.24,14
2023-06-30,turmeric,Delhi,149,12192.05,12
2023-07-31,turmeric,Delhi,140,12056.24,19
2023-08-31,turmeric,Delhi,165,11851.04,28
2023-09-30,turmeric,Delhi,124,11946.55,14
2023-10-31,turmeric,Delhi,160,11985.67,16
2023-11-30,turmeric,Delhi,165,12189.68,23
2023-12-31,turmeric,Delhi,141,12437.48,12
2021-01-31,turmeric,Kochi,162,9572.54,20
2021-02-28,turmeric,Kochi,195,9788.8,11
2021-03-31,turmeric,Kochi,117,9884.75,24
2021-04-30,turmeric,Kochi,116,10216.46,22
2021-05-31,turmeric,Kochi,197,9950.76,28
2021-06-30,turmeric,Kochi,138,10020.82,25
2021-07-31,turmeric,Kochi,170,9635.11,27
2021-08-31,turmeric,Kochi,153,9347.4,16
2021-09-30,turmeric,Kochi,198,9383.19,22
2021-10-31,turmeric,Kochi,193,9508.52,13
2021-11-30,turmeric,Kochi,175,9441.1,18
2021-12-31,turmeric,Kochi,134,9955.64,19
2022-01-31,turmeric,Kochi,110,10169.24,18
2022-02-28,turmeric,Kochi,160,10401.79,16
2022-03-31,turmeric,Kochi,143,10531.97,24
2022-04-30,turmeric,Kochi,167,10593.73,17
2022-05-31,turmeric,Kochi,124,10590.13,28
2022-06-30,turmeric,Kochi,147,10446.19,20
2022-07-31,turmeric,Kochi,131,10079.06,14
2022-08-31,turmeric,Kochi,183,9872.24,11
2022-09-30,turmeric,Kochi,194,9848.3,19
2022-10-31,turmeric,Kochi,103,10063.83,25
2022-11-30,turmeric,Kochi,137,9992.2,22
2022-12-31,turmeric,Kochi,162,10510.68,17
2023-01-31,turmeric,Kochi,146,10708.49,18
2023-02-28,turmeric,Kochi,100,10797.07,20
2023-03-31,turmeric,Kochi,102,11063.6,20
2023-04-30,turmeric,Kochi,185,11177.87,25
2023-05-31,turmeric,Kochi,161,11174.07,19
2023-06-30,turmeric,Kochi,163,10654.94,21
2023-07-31,turmeric,Kochi,116,10286.85,15
2023-08-31,turmeric,Kochi,177,10280.33,21
2023-09-30,turmeric,Kochi,161,10484.97,19
2023-10-31,turmeric,Kochi,134,10294.61,27
2023-11-30,turmeric,Kochi,112,10850.42,27
2023-12-31,turmeric,Kochi,134,11121.48,13
2021-01-31,turmeric,Ludhiana,100,10729.19,15
2021-02-28,turmeric,Ludhiana,148,10986.05,24
2021-03-31,turmeric,Ludhiana,195,10909.81,25
2021-04-30,turmeric,Ludhiana,172,11286.28,25
2021-05-31,turmeric,Ludhiana,128,11048.77,19
2021-06-30,turmeric,Ludhiana,125,10944.15,18
2021-07-31,turmeric,Ludhiana,186,10706.0,18
2021-08-31,turmeric,Ludhiana,144,10440.13,26
2021-09-30,turmeric,Ludhiana,192,10481.48,26
2021-10-31,turmeric,Ludhiana,196,10402.83,26
2021-11-30,turmeric,Ludhiana,170,10490.0,21
2021-12-31,turmeric,Ludhiana,111,10665.28,22
2022-01-31,turmeric,Ludhiana,194,11014.2,21
2022-02-28,turmeric,Ludhiana,131,11221.97,23
2022-03-31,turmeric,Ludhiana,119,11576.75,19
2022-04-30,turmeric,Ludhiana,150,11510.65,28
2022-05-31,turmeric,Ludhiana,180,11520.56,11
2022-06-30,turmeric,Ludhiana,135,11498.6,13
2022-07-31,turmeric,Ludhiana,166,11258.34,28
2022-08-31,turmeric,Ludhiana,100,10949.66,16
2022-09-30,turmeric,Ludhiana,126,10860.97,24
2022-10-31,turmeric,Ludhiana,139,11112.46,24
2022-11-30,turmeric,Ludhiana,196,11165.96,15
2022-12-31,turmeric,Ludhiana,183,11363.66,12
2023-01-31,turmeric,Ludhiana,113,11561.66,15
2023-02-28,turmeric,Ludhiana,199,12001.73,25
2023-03-31,turmeric,Ludhiana,168,12192.69,11
2023-04-30,turmeric,Ludhiana,186,12053.74,16
2023-05-31,turmeric,Ludhiana,178,12023.01,20
2023-06-30,turmeric,Ludhiana,105,11751.32,16
2023-07-31,turmeric,Ludhiana,132,11550.37,13
2023-08-31,turmeric,Ludhiana,154,11162.5,29
2023-09-30,turmeric,Ludhiana,118,11349.75,16
2023-10-31,turmeric,Ludhiana,176,11570.92,13
2023-11-30,turmeric,Ludhiana,128,11637.55,21
2023-12-31,turmeric,Ludhiana,160,12005.25,14
2021-01-31,turmeric,Mumbai,171,11564.41,27
2021-02-28,turmeric,Mumbai,165,11814.7,24
2021-03-31,turmeric,Mumbai,105,12006.66,28
2021-04-30,turmeric,Mumbai,130,12115.68,10
2021-05-31,turmeric,Mumbai,109,11982.29,14
2021-06-30,turmeric,Mumbai,120,11754.66,24
2021-07-31,turmeric,Mumbai,173,11758.7,12
2021-08-31,turmeric,Mumbai,122,11628.47,10
2021-09-30,turmeric,Mumbai,102,11350.08,17
2021-10-31,turmeric,Mumbai,131,11548.95,21
2021-11-30,turmeric,Mumbai,119,11520.0,28
2021-12-31,turmeric,Mumbai,173,11600.36,21
2022-01-31,turmeric,Mumbai,128,12195.39,22
2022-02-28,turmeric,Mumbai,151,12338.18,10
2022-03-31,turmeric,Mumbai,145,12676.41,28
2022-04-30,turmeric,Mumbai,133,12502.57,15
2022-05-31,turmeric,Mumbai,183,12588.32,17
2022-06-30,turmeric,Mumbai,160,12281.54,13
2022-07-31,turmeric,Mumbai,171,12158.55,14
2022-08-31,turmeric,Mumbai,170,12029.55,16
2022-09-30,turmeric,Mumbai,169,11923.12,13
2022-10-31,turmeric,Mumbai,110,11931.41,29
2022-11-30,turmeric,Mumbai,181,11976.04,13
2022-12-31,turmeric,Mumbai,192,12469.47,24
2023-01-31,turmeric,Mumbai,188,12807.4,14
2023-02-28,turmeric,Mumbai,162,12858.04,18
2023-03-31,turmeric,Mumbai,120,13020.16,11
2023-04-30,turmeric,Mumbai,102,13224.26,16
2023-05-31,turmeric,Mumbai,181,12973.05,26
2023-06-30,turmeric,Mumbai,187,12700.67,25
2023-07-31,turmeric,Mumbai,109,12596.03,26
2023-08-31,turmeric,Mumbai,126,12347.43,29
2023-09-30,turmeric,Mumbai,111,12388.04,11
2023-10-31,turmeric,Mumbai,106,12432.67,20
2023-11-30,turmeric,Mumbai,116,12667.94,11
2023-12-31,turmeric,Mumbai,164,13111.04,10
2021-01-31,turmeric,Bangalore,115,10089.84,19
2021-02-28,turmeric,Bangalore,153,10411.78,19
2021-03-31,turmeric,Bangalore,124,10474.75,28
2021-04-30,turmeric,Bangalore,117,10696.39,19
2021-05-31,turmeric,Bangalore,122,10727.74,15
2021-06-30,turmeric,Bangalore,184,10609.96,26
2021-07-31,turmeric,Bangalore,110,10187.69,14
2021-08-31,turmeric,Bangalore,138,9775.96,15
2021-09-30,turmeric,Bangalore,167,9801.01,24
2021-10-31,turmeric,Bangalore,124,9847.56,28
2021-11-30,turmeric,Bangalore,162,10011.76,27
2021-12-31,turmeric,Bangalore,195,10276.96,13
2022-01-31,turmeric,Bangalore,129,10715.45,17
2022-02-28,turmeric,Bangalore,144,11013.56,25
2022-03-31,turmeric,Bangalore,189,11058.36,28
2022-04-30,turmeric,Bangalore,160,11240.17,29
2022-05-31,turmeric,Bangalore,199,11082.88,12
2022-06-30,turmeric,Bangalore,150,10868.04,19
2022-07-31,turmeric,Bangalore,197,10729.06,11
2022-08-31,turmeric,Bangalore,108,10460.11,13
2022-09-30,turmeric,Bangalore,175,10575.46,15
2022-10-31,turmeric,Bangalore,101,10280.63,20
2022-11-30,turmeric,Bangalore,104,10562.37,23
2022-12-31,turmeric,Bangalore,161,10883.78,25
2023-01-31,turmeric,Bangalore,168,11248.2,28
2023-02-28,turmeric,Bangalore,151,11589.14,11
2023-03-31,turmeric,Bangalore,185,11607.32,26
2023-04-30,turmeric,Bangalore,104,11474.68,18
2023-05-31,turmeric,Bangalore,158,11578.14,26
2023-06-30,turmeric,Bangalore,167,11363.17,24
2023-07-31,turmeric,Bangalore,108,10874.59,16
2023-08-31,turmeric,Bangalore,192,10910.9,28
2023-09-30,turmeric,Bangalore,121,10712.92,12
2023-10-31,turmeric,Bangalore,126,10907.52,10
2023-11-30,turmeric,Bangalore,109,11110.41,13
2023-12-31,turmeric,Bangalore,179,11580.93,27
2021-01-31,wheat,Chennai,151,3437.48,29
2021-02-28,wheat,Chennai,178,3726.81,13
2021-03-31,wheat,Chennai,187,4092.88,10
2021-04-30,wheat,Chennai,120,4154.07,25
2021-05-31,wheat,Chennai,170,4048.51,17
2021-06-30,wheat,Chennai,192,4003.35,26
2021-07-31,wheat,Chennai,195,3568.07,17
2021-08-31,wheat,Chennai,131,3517.61,16
2021-09-30,wheat,Chennai,152,3259.2,17
2021-10-31,wheat,Chennai,158,3269.64,21
2021-11-30,wheat,Chennai,168,3466.98,25
2021-12-31,wheat,Chennai,161,3832.07,21
2022-01-31,wheat,Chennai,103,4036.04,28
2022-02-28,wheat,Chennai,185,4264.3,19
2022-03-31,wheat,Chennai,117,4623.25,16
2022-04-30,wheat,Chennai,198,4779.6,21
2022-05-31,wheat,Chennai,180,4611.0,29
2022-06-30,wheat,Chennai,155,4541.77,14
2022-07-31,wheat,Chennai,123,4279.33,25
2022-08-31,wheat,Chennai,165,3904.15,18
2022-09-30,wheat,Chennai,112,3932.89,16
2022-10-31,wheat,Chennai,161,3915.31,29
2022-11-30,wheat,Chennai,153,4220.1,23
2022-12-31,wheat,Chennai,114,4387.25,20
2023-01-31,wheat,Chennai,168,4625.39,16
2023-02-28,wheat,Chennai,102,5099.68,19
2023-03-31,wheat,Chennai,136,5141.54,18
2023-04-30,wheat,Chennai,136,5050.55,13
2023-05-31,wheat,Chennai,102,4944.02,25
2023-06-30,wheat,Chennai,162,4720.68,19
2023-07-31,wheat,Chennai,134,4468.6,28
2023-08-31,wheat,Chennai,151,4363.53,26
2023-09-30,wheat,Chennai,186,4409.23,18
2023-10-31,wheat,Chennai,127,4480.39,22
2023-11-30,wheat,Chennai,193,4656.87,10
2023-12-31,wheat,Chennai,117,5149.55,11
2021-01-31,wheat,Delhi,161,3813.14,15
2021-02-28,wheat,Delhi,169,4230.01,28
2021-03-31,wheat,Delhi,168,4487.98,20
2021-04-30,wheat,Delhi,113,4506.37,18
2021-05-31,wheat,Delhi,141,4404.78,15
2021-06-30,wheat,Delhi,149,4277.09,25
2021-07-31,wheat,Delhi,160,4064.28,29
2021-08-31,wheat,Delhi,103,3775.86,25
2021-09-30,wheat,Delhi,171,3790.99,15
2021-10-31,wheat,Delhi,187,3786.24,14
2021-11-30,wheat,Delhi,174,4041.7,13
2021-12-31,wheat,Delhi,116,4271.28,11
2022-01-31,wheat,Delhi,184,4385.0,15
2022-02-28,wheat,Delhi,156,4818.14,18
2022-03-31,wheat,Delhi,189,4830.43,26
2022-04-30,wheat,Delhi,147,5049.91,23
2022-05-31,wheat,Delhi,143,4845.45,16
2022-06-30,wheat,Delhi,144,4609.26,28
2022-07-31,wheat,Delhi,190,4516.41,10
2022-08-31,wheat,Delhi,179,4035.43,29
2022-09-30,wheat,Delhi,189,4044.58,24
2022-10-31,wheat,Delhi,132,4256.72,27
2022-11-30,wheat,Delhi,130,4472.13,12
2022-12-31,wheat,Delhi,146,4709.5,27
2023-01-31,wheat,Delhi,105,4896.32,11
2023-02-28,wheat,Delhi,171,5230.56,19
2023-03-31,wheat,Delhi,170,5498.88,20
2023-04-30,wheat,Delhi,133,5525.08,12
2023-05-31,wheat,Delhi,152,5342.27,16
2023-06-30,wheat,Delhi,113,5253.36,17
2023-07-31,wheat,Delhi,115,4958.51,28
2023-08-31,wheat,Delhi,142,4686.54,27
2023-09-30,wheat,Delhi,172,4693.88,22
2023-10-31,wheat,Delhi,173,4683.7,22
2023-11-30,wheat,Delhi,180,5039.88,28
2023-12-31,wheat,Delhi,111,5461.21,21
2021-01-31,wheat,Kochi,190,3348.49,22
2021-02-28,wheat,Kochi,183,3748.43,17
2021-03-31,wheat,Kochi,178,3972.83,26
2021-04-30,wheat,Kochi,161,4055.53,23
2021-05-31,wheat,Kochi,126,3887.55,16
2021-06-30,wheat,Kochi,144,3572.11,24
2021-07-31,wheat,Kochi,191,3350.99,25
2021-08-31,wheat,Kochi,124,3432.88,28
2021-09-30,wheat,Kochi,160,3292.47,15
2021-10-31,wheat,Kochi,143,3153.57,10
2021-11-30,wheat,Kochi,196,3218.58,21
2021-12-31,wheat,Kochi,145,3516.03,27
2022-01-31,wheat,Kochi,113,3946.03,25
2022-02-28,wheat,Kochi,107,4228.77,21
2022-03-31,wheat,Kochi,147,4504.78,29
2022-04-30,wheat,Kochi,113,4410.29,22
2022-05-31,wheat,Kochi,164,4347.71,17
2022-06-30,wheat,Kochi,179,4299.12,10
2022-07-31,wheat,Kochi,181,3750.9,16
2022-08-31,wheat,Kochi,106,3809.63,24
2022-09-30,wheat,Kochi,178,3661.26,22
2022-10-31,wheat,Kochi,187,3820.75,22
2022-11-30,wheat,Kochi,148,3990.15,18
2022-12-31,wheat,Kochi,154,4151.8,24
2023-01-31,wheat,Kochi,112,4478.53,13
2023-02-28,wheat,Kochi,172,4557.15,22
2023-03-31,wheat,Kochi,155,5009.76,21
2023-04-30,wheat,Kochi,155,4965.88,14
2023-05-31,wheat,Kochi,114,4958.74,16
2023-06-30,wheat,Kochi,156,4572.74,17
2023-07-31,wheat,Kochi,157,4485.21,14
2023-08-31,wheat,Kochi,134,4129.29,18
2023-09-30,wheat,Kochi,187,3926.45,23
2023-10-31,wheat,Kochi,196,4289.54,21
2023-11-30,wheat,Kochi,115,4469.03,13
2023-12-31,wheat,Kochi,107,4719.92,29
2021-01-31,wheat,Ludhiana,141,3683.95,19
2021-02-28,wheat,Ludhiana,146,3981.03,13
2021-03-31,wheat,Ludhiana,191,4104.07,18
2021-04-30,wheat,Ludhiana,160,4179.68,29
2021-05-31,wheat,Ludhiana,113,4155.26,18
2021-06-30,wheat,Ludhiana,167,4084.14,29
2021-07-31,wheat,Ludhiana,152,4100.3,20
2021-08-31,wheat,Ludhiana,183,3787.14,20
2021-09-30,wheat,Ludhiana,133,3579.51,16
2021-10-31,wheat,Ludhiana,175,3620.63,19
2021-11-30,wheat,Ludhiana,196,3814.24,13
2021-12-31,wheat,Ludhiana,123,4038.3,14
2022-01-31,wheat,Ludhiana,119,4247.74,14
2022-02-28,wheat,Ludhiana,168,4476.55,20
2022-03-31,wheat,Ludhiana,129,4738.0,18
2022-04-30,wheat,Ludhiana,187,4905.75,25
2022-05-31,wheat,Ludhiana,106,4695.07,18
2022-06-30,wheat,Ludhiana,135,4426.12,13
2022-07-31,wheat,Ludhiana,137,4141.07,11
2022-08-31,wheat,Ludhiana,179,4115.79,23
2022-09-30,wheat,Ludhiana,151,3942.11,12
2022-10-31,wheat,Ludhiana,114,4055.82,27
2022-11-30,wheat,Ludhiana,145,4434.51,15
2022-12-31,wheat,Ludhiana,122,4566.05,20
2023-01-31,wheat,Ludhiana,111,4804.21,27
2023-02-28,wheat,Ludhiana,192,5168.22,21
2023-03-31,wheat,Ludhiana,143,5476.86,14
2023-04-30,wheat,Ludhiana,114,5279.84,18
2023-05-31,wheat,Ludhiana,192,4933.34,29
2023-06-30,wheat,Ludhiana,148,5027.68,27
2023-07-31,wheat,Ludhiana,120,4778.42,28
2023-08-31,wheat,Ludhiana,114,4595.3,12
2023-09-30,wheat,Ludhiana,113,4525.01,18
2023-10-31,wheat,Ludhiana,141,4568.26,13
2023-11-30,wheat,Ludhiana,179,5027.19,26
2023-12-31,wheat,Ludhiana,114,4991.17,26
2021-01-31,wheat,Mumbai,121,4132.06,29
2021-02-28,wheat,Mumbai,192,4315.8,25
2021-03-31,wheat,Mumbai,132,4558.98,19
2021-04-30,wheat,Mumbai,137,4813.12,22
2021-05-31,wheat,Mumbai,134,4704.54,11
2021-06-30,wheat,Mumbai,166,4500.87,12
2021-07-31,wheat,Mumbai,182,4237.09,28
2021-08-31,wheat,Mumbai,109,4029.94,15
2021-09-30,wheat,Mumbai,190,3932.1,28
2021-10-31,wheat,Mumbai,114,3955.93,29
2021-11-30,wheat,Mumbai,110,4233.8,28
2021-12-31,wheat,Mumbai,189,4568.07,17
2022-01-31,wheat,Mumbai,123,4657.59,23
2022-02-28,wheat,Mumbai,176,4695.78,19
2022-03-31,wheat,Mumbai,195,5005.35,12
2022-04-30,wheat,Mumbai,103,5336.47,15
2022-05-31,wheat,Mumbai,112,5143.98,24
2022-06-30,wheat,Mumbai,172,4929.19,27
2022-07-31,wheat,Mumbai,156,4646.73,23
2022-08-31,wheat,Mumbai,197,4358.99,28
2022-09-30,wheat,Mumbai,136,4562.46,19
2022-10-31,wheat,Mumbai,147,4367.15,24
2022-11-30,wheat,Mumbai,170,4711.82,13
2022-12-31,wheat,Mumbai,100,4791.37,11
2023-01-31,wheat,Mumbai,159,5207.72,12
2023-02-28,wheat,Mumbai,111,5586.64,16
2023-03-31,wheat,Mumbai,120,5609.79,25
2023-04-30,wheat,Mumbai,110,5605.06,19
2023-05-31,wheat,Mumbai,143,5519.96,28
2023-06-30,wheat,Mumbai,157,5179.08,26
2023-07-31,wheat,Mumbai,143,4941.36,28
2023-08-31,wheat,Mumbai,177,5007.71,14
2023-09-30,wheat,Mumbai,197,4854.71,29
2023-10-31,wheat,Mumbai,133,5069.64,22
2023-11-30,wheat,Mumbai,124,5337.51,22
2023-12-31,wheat,Mumbai,103,5644.86,20
2021-01-31,wheat,Bangalore,175,3538.6,13
2021-02-28,wheat,Bangalore,143,3681.64,12
2021-03-31,wheat,Bangalore,111,4118.82,14
2021-04-30,wheat,Bangalore,150,3951.02,12
2021-05-31,wheat,Bangalore,148,4030.9,24
2021-06-30,wheat,Bangalore,123,3905.43,28
2021-07-31,wheat,Bangalore,123,3648.7,11
2021-08-31,wheat,Bangalore,159,3449.6,21
2021-09-30,wheat,Bangalore,110,3570.2,14
2021-10-31,wheat,Bangalore,112,3305.15,26
2021-11-30,wheat,Bangalore,190,3781.78,23
2021-12-31,wheat,Bangalore,171,3839.45,19
2022-01-31,wheat,Bangalore,173,4112.77,12
2022-02-28,wheat,Bangalore,171,4433.74,13
2022-03-31,wheat,Bangalore,163,4828.52,15
2022-04-30,wheat,Bangalore,119,4530.96,25
2022-05-31,wheat,Bangalore,171,4435.07,16
2022-06-30,wheat,Bangalore,172,4286.1,24
2022-07-31,wheat,Bangalore,170,4141.62,29
2022-08-31,wheat,Bangalore,177,3780.31,20
2022-09-30,wheat,Bangalore,127,3871.91,10
2022-10-31,wheat,Bangalore,101,4093.83,14
2022-11-30,wheat,Bangalore,142,4129.03,22
2022-12-31,wheat,Bangalore,107,4367.17,23
2023-01-31,wheat,Bangalore,112,4642.44,18
2023-02-28,wheat,Bangalore,184,5052.2,26
2023-03-31,wheat,Bangalore,191,5027.18,24
2023-04-30,wheat,Bangalore,134,5301.55,16
2023-05-31,wheat,Bangalore,122,5187.23,21
2023-06-30,wheat,Bangalore,145,4813.35,15
2023-07-31,wheat,Bangalore,114,4567.62,25
2023-08-31,wheat,Bangalore,101,4514.35,14
2023-09-30,wheat,Bangalore,160,4481.41,18
2023-10-31,wheat,Bangalore,175,4393.39,23
2023-11-30,wheat,Bangalore,163,4648.04,17
2023-12-31,wheat,Bangalore,151,4867.77,23
